Form name,Form number,Form category ids,Plain language description (1-2 sentences),PDF URL,Arabic URL,Cambodian URL,Chinese URL,Chinese Traditional URL,Farsi URL,Hmong URL,Korean URL,Punjabi URL,Russian URL,Spanish URL,Tagalog URL,Vietnamese URL,Form filling instructions URL,Mandatory Form,Revision Date,,,,,,
Juvenile Court Transfer—Out Orders,JV-550,juvenile,,https://www.courts.ca.gov/documents/jv550.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv550s.pdf,,,,TRUE,1/1/2017,,,,,,
Juvenile Court Transfer-Out Orders—Nonminor Dependent,JV-552,juvenile,,https://www.courts.ca.gov/documents/jv552.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv552s.pdf,,,,TRUE,1/1/2017,,,,,,
Notice of Intent to Place Child Out of County,JV-555,juvenile,,https://www.courts.ca.gov/documents/jv555.pdf,,,,,,,,,,,,,,FALSE,1/1/2020,,,,,,
Objection to Out-of-County Placement and Notice of Hearing,JV-556,juvenile,,https://www.courts.ca.gov/documents/jv556.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Request for Assistance with Expedited Placement Under the Interstate Compact on the Placement of Children,JV-565,juvenile,,https://www.courts.ca.gov/documents/jv565.pdf,,,,,,,,,,,,,,TRUE,1/1/2013,,,,,,
Expedited Placement Under the Interstate Compact on the Placement of Children: Findings and Orders,JV-567,juvenile,,https://www.courts.ca.gov/documents/jv567.pdf,,,,,,,,,,,,,,TRUE,1/1/2013,,,,,,
Proof of Service—Petition for Access to Juvenile Case File,JV-569,"juvenile, proof-of-service",,https://www.courts.ca.gov/documents/jv569.pdf,,,,,,,,,,,,,,TRUE,9/1/2020,,,,,,
Petition for Access to Juvenile Case File,JV-570,juvenile,,https://www.courts.ca.gov/documents/jv570.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv570s.pdf,,,,TRUE,9/1/2020,,,,,,
Notice of Petition for Access to Juvenile Case File,JV-571,juvenile,,https://www.courts.ca.gov/documents/jv571.pdf,,,,,,,,,,,,,,TRUE,9/1/2020,,,,,,
Objection to Release of Juvenile Case File,JV-572,juvenile,,https://www.courts.ca.gov/documents/jv572.pdf,,,,,,,,,,,,,,TRUE,9/1/2020,,,,,,
Order on Petition for Access to Juvenile Case File,JV-573,juvenile,,https://www.courts.ca.gov/documents/jv573.pdf,,,,,,,,,,,,,,TRUE,9/1/2020,,,,,,
Order After Judicial Review on Petition for Access to Juvenile Case File,JV-574,juvenile,,https://www.courts.ca.gov/documents/jv574.pdf,,,,,,,,,,,,,,TRUE,9/1/2020,,,,,,
Petition to Obtain Report of Law Enforcement Agency,JV-575,juvenile,,https://www.courts.ca.gov/documents/jv575.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv575s.pdf,,,,TRUE,1/1/2007,,,,,,
Notice to Child and Parent/Guardian RE: Release of Juvenile Police Records and Objection,JV-580,juvenile,,https://www.courts.ca.gov/documents/jv580.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv580s.pdf,,,,TRUE,1/1/2006,,,,,,
Order to Seal Juvenile Records—Welfare and Institutions Code Section 781,JV-590,juvenile,,https://www.courts.ca.gov/documents/jv590.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv590s.pdf,,,,FALSE,9/1/2018,,,,,,
Acknowledgment of Juvenile Record Sealed,JV-591,juvenile,,https://www.courts.ca.gov/documents/jv591.pdf,,,,,,,,,,,,,,FALSE,7/1/2016,,,,,,
Request to Seal Juvenile Records,JV-595,juvenile,,https://www.courts.ca.gov/documents/jv595.pdf,,,,,,,,,,,,,,FALSE,7/1/2016,,,,,,
How to Ask the Court to Seal Your Records,JV-595-INFO,juvenile,,https://www.courts.ca.gov/documents/jv595info.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv595infos.pdf,,,,FALSE,9/1/2018,,,,,,
Dismissal and Sealing of Records—Welfare and Institutions Code Section 786,JV-596,juvenile,,https://www.courts.ca.gov/documents/jv596.pdf,,,,,,,,,,,,,,FALSE,9/1/2018,,,,,,
Sealing of Records for Satisfactory Completion of Probation,JV-596-INFO,juvenile,,https://www.courts.ca.gov/documents/jv596info.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv596infos.pdf,,,,TRUE,1/1/2020,,,,,,
Probation Department Notice on Sealing of Records After Diversion Program,JV-597,juvenile,,https://www.courts.ca.gov/documents/jv597.pdf,,,,,,,,,,,,,,FALSE,9/1/2018,,,,,,
Petition to Review Denial of Sealing of Records After Diversion Program,JV-598,juvenile,,https://www.courts.ca.gov/documents/jv598.pdf,,,,,,,,,,,,,,FALSE,9/1/2018,,,,,,
Juvenile Wardship Petition,JV-600,juvenile,,https://www.courts.ca.gov/documents/jv600.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv600s.pdf,,,,FALSE,1/1/2020,,,,,,
Child Habitually Disobedient § 601(a),JV-610,juvenile,,https://www.courts.ca.gov/documents/jv610.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv610s.pdf,,,,FALSE,1/1/2007,,,,,,
Child Habitually Truant § 601(b),JV-611,juvenile,,https://www.courts.ca.gov/documents/jv611.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv611s.pdf,,,,FALSE,1/1/2007,,,,,,
Deferred Entry of Judgment Notice of Noncompliance,JV-615,juvenile,,https://www.courts.ca.gov/documents/jv615.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv615s.pdf,,,,FALSE,1/1/2012,,,,,,
Waiver of Rights—Juvenile Justice,JV-618,juvenile,,https://www.courts.ca.gov/documents/jv618.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv618s.pdf,,,,FALSE,1/1/2020,,,,,,
Violation of Law By Child,JV-620,juvenile,,https://www.courts.ca.gov/documents/jv620.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv620s.pdf,,,,TRUE,1/1/2007,,,,,,
Informal Probation Agreement,JV-622,juvenile,,https://www.courts.ca.gov/documents/jv622.pdf,,,,,,,,,,,,,,FALSE,1/1/2006,,,,,,
Terms and Conditions,JV-624,juvenile,,https://www.courts.ca.gov/documents/jv624.pdf,,,,,,,,,,,,,,FALSE,1/1/2012,,,,,,
Notice of Hearing—Juvenile Delinquency Proceeding,JV-625,juvenile,,https://www.courts.ca.gov/documents/jv625.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv625s.pdf,,,,FALSE,9/1/2018,,,,,,
Promise to Appear—Juvenile Delinquency (Juvenile 14 years or Older),JV-635,juvenile,,https://www.courts.ca.gov/documents/jv635.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv635s.pdf,,,,TRUE,5/22/2017,,,,,,
Delinquency Court Proceeding Findings and Orders,JV-640,juvenile,,https://www.courts.ca.gov/documents/jv640.pdf,,,,,,,,,,,,,,FALSE,1/1/2012,,,,,,
Initial Appearance Hearing—Juvenile Delinquency,JV-642,juvenile,,https://www.courts.ca.gov/documents/jv642.pdf,,,,,,,,,,,,,,FALSE,5/22/2017,,,,,,
Jurisdiction Hearing—Juvenile Delinquency,JV-644,juvenile,,https://www.courts.ca.gov/documents/jv644.pdf,,,,,,,,,,,,,,FALSE,1/1/2012,,,,,,
Disposition—Juvenile Delinquency,JV-665,juvenile,,https://www.courts.ca.gov/documents/jv665.pdf,,,,,,,,,,,,,,FALSE,1/1/2016,,,,,,
Custodial and Out-of-Home Placement Disposition Attachment,JV-667,juvenile,,https://www.courts.ca.gov/documents/jv667.pdf,,,,,,,,,,,,,,FALSE,1/1/2016,,,,,,
Findings and Orders After Six-Month Prepermanency Hearing—Delinquency,JV-672,juvenile,,https://www.courts.ca.gov/documents/jv672.pdf,,,,,,,,,,,,,,FALSE,1/1/2018,,,,,,
Findings and Orders After Permanency Hearing—Delinquency,JV-674,juvenile,,https://www.courts.ca.gov/documents/jv674.pdf,,,,,,,,,,,,,,FALSE,1/1/2018,,,,,,
Findings and Orders After Permanency Hearing,JV-678,juvenile,,https://www.courts.ca.gov/documents/jv678.pdf,,,,,,,,,,,,,,FALSE,1/1/2018,,,,,,
Findings and Orders for Child Approaching Majority—Delinquency,JV-680,juvenile,,https://www.courts.ca.gov/documents/jv680.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Attachment: Hearing for Dismissal—Additional Findings and Orders—Foster Care Placement—Delinquency,JV-681,juvenile,,https://www.courts.ca.gov/documents/jv681.pdf,,,,,,,,,,,,,,FALSE,7/1/2012,,,,,,
Findings and Orders After Hearing to Modify Delinquency Jurisdiction to Transition Jurisdiction for Child Younger Than 18 Years of Age,JV-682,juvenile,,https://www.courts.ca.gov/documents/jv682.pdf,,,,,,,,,,,,,,FALSE,3/15/2019,,,,,,
Findings and Orders After Hearing to Modify Delinquency Jurisdiction to Transition Jurisdiction for Ward Older Than 18 Years of Age,JV-683,juvenile,,https://www.courts.ca.gov/documents/jv683.pdf,,,,,,,,,,,,,,FALSE,3/15/2019,,,,,,
Continuance—Juvenile Delinquency,JV-688,juvenile,,https://www.courts.ca.gov/documents/jv688.pdf,,,,,,,,,,,,,,FALSE,1/1/2014,,,,,,
School Notification of Court Adjudication (Welf. & Inst. Code Section 827(b)),JV-690,juvenile,,https://www.courts.ca.gov/documents/jv690.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Notification to Sheriff of Juvenile Delinquency Felony Adjudication (Welf. & Inst. Code Section 827.2),JV-692,juvenile,,https://www.courts.ca.gov/documents/jv692.pdf,,,,,,,,,,,,,,FALSE,1/1/2012,,,,,,
Declaration of Eligibility for Appointment to Represent Youth in Delinquency Court,JV-700,juvenile,,https://www.courts.ca.gov/documents/jv700.pdf,,,,,,,,,,,,,,FALSE,7/1/2016,,,,,,
"Order to Transfer Juvenile to Criminal Court Jurisdiction (Welfare and Institutions Code, § 707)",JV-710,juvenile,,https://www.courts.ca.gov/documents/jv710.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv710s.pdf,,,,FALSE,5/22/2017,,,,,,
"Commitment to the California Department of Corrections and Rehabilitation, Division of Juvenile Facilities",JV-732,juvenile,,https://www.courts.ca.gov/documents/jv732.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv732s.pdf,,,,TRUE,9/1/2017,,,,,,
Juvenile Notice of Violation of Probation,JV-735,juvenile,,https://www.courts.ca.gov/documents/jv735.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv735s.pdf,,,,FALSE,5/22/2017,,,,,,
"Petition to Modify, Change, or Set Aside Previous Orders—Change of Circumstances",JV-740,juvenile,,https://www.courts.ca.gov/documents/jv740.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv740s.pdf,,,,FALSE,1/1/2012,,,,,,
Request to Vacate Disposition and Dismiss Penal Code Section 647f,JV-742,juvenile,,https://www.courts.ca.gov/documents/jv742.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Order After Request to Vacate Disposition and Dismiss Penal Code Section 647f Adjudication,JV-743,juvenile,,https://www.courts.ca.gov/documents/jv743.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Request to Reduce Juvenile Marijuana Offense,JV-744,juvenile,,https://www.courts.ca.gov/documents/jv744.pdf,,,,,,,,,,,,,,FALSE,7/1/2017,,,,,,
"Attachment to Request to Reduce Juvenile Marijuana Offense (Health and Safety Code, § 11361.8(m))",JV-744A,juvenile,,https://www.courts.ca.gov/documents/jv744a.pdf,,,,,,,,,,,,,,FALSE,7/1/2017,,,,,,
"Prosecuting Agency Response to Request to Reduce Juvenile Marijuana Offense (Health and Safety Code, § 11361.8(m))",JV-745,juvenile,,https://www.courts.ca.gov/documents/jv745.pdf,,,,,,,,,,,,,,FALSE,7/1/2017,,,,,,
"Order After Request to Reduce Juvenile Marijuana Offense (Health and Safety Code, § 11361.8(m))",JV-746,juvenile,,https://www.courts.ca.gov/documents/jv746.pdf,,,,,,,,,,,,,,FALSE,7/1/2017,,,,,,
"Request to Expunge Arrest or Vacate Adjudication (Human Trafficking Victim) (Penal Code, § 236.14)",JV-748,juvenile,,https://www.courts.ca.gov/documents/jv748.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
"Order after Request to Expunge Arrest or Vacate Adjudication (Human Trafficking Victim) (Penal Code, § 236.14)",JV-749,juvenile,,https://www.courts.ca.gov/documents/jv749.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Determination of Eligibility—Deferred Entry of Judgment—Juvenile,JV-750,juvenile,,https://www.courts.ca.gov/documents/jv750.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv750s.pdf,,,,TRUE,9/1/2018,,,,,,
Citation and Written Notification for Deferred Entry of Judgment—Juvenile,JV-751,juvenile,,https://www.courts.ca.gov/documents/jv751.pdf,,,,,,,,,,,,,,TRUE,7/1/2010,,,,,,
Deferred Entry of Judgment—Dismissal and Sealing of Juvenile Records,JV-755,juvenile,,https://www.courts.ca.gov/documents/jv755.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv755s.pdf,,,,FALSE,1/1/2012,,,,,,
Deferred Entry of Judgment Order,JV-760,juvenile,,https://www.courts.ca.gov/documents/jv760.pdf,,,,,,,,,,,,,,FALSE,1/1/2012,,,,,,
Order for Victim Restitution,JV-790,juvenile,,https://www.courts.ca.gov/documents/jv790.pdf,,,,,,,,,,,,,,FALSE,3/5/2018,,,,,,
Abstract of Judgment—Restitution,JV-791,juvenile,,https://www.courts.ca.gov/documents/jv791.pdf,,,,,,,,,,,,,,FALSE,7/1/2015,,,,,,
Instructions: Order for Restitution and Abstract of Judgment,JV-792,juvenile,,https://www.courts.ca.gov/documents/jv792.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv792s.pdf,,,,FALSE,9/1/2018,,,,,,
Instructions: Abstract of Judgment—Restitution,JV-793,juvenile,,https://www.courts.ca.gov/documents/jv793.pdf,,,,,,,,,,,,,,FALSE,1/1/2014,,,,,,
Petition to Terminate Wardship and Order,JV-794,juvenile,,https://www.courts.ca.gov/documents/jv794.pdf,,,,,,,,,,,,,,FALSE,9/1/2017,,,,,,
"Petition for Expungement of DNA Profiles and Samples (Pen. Code, § 299)",JV-796,juvenile,,https://www.courts.ca.gov/documents/jv796.pdf,,,,,,,,,,,,,,FALSE,1/1/2009,,,,,,
"Order for Expungement of DNA Profiles and Samples (Pen. Code, § 299)",JV-798,juvenile,,https://www.courts.ca.gov/documents/jv798.pdf,,,,,,,,,,,,,,FALSE,1/1/2009,,,,,,
Notice of Appeal—Juvenile,JV-800,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv800.pdf,,,,,,,,,,,,,,FALSE,9/1/2020,,,,,,
Information Regarding Appeal Rights,JV-805-INFO,juvenile,,https://www.courts.ca.gov/documents/jv805info.pdf,,,,,,,,,,,,,,FALSE,1/1/2020,,,,,,
Recommendation for Appointment of Appellate Attorney for Child,JV-810,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv810.pdf,,,,,,,,,,,,,,FALSE,1/1/2017,,,,,,
Application for Extension of Time to File Brief (Juvenile Delinquency),JV-816,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv816.pdf,,,,,,,,,,,,,,FALSE,1/1/2017,,,,,,
Application for Extension of Time to File Brief (Juvenile Dependency),JV-817,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv817.pdf,,,,,,,,,,,,,,FALSE,1/1/2017,,,,,,
"Notice of Intent to File Writ Petition and Request for Record to Review Order Setting a Hearing Under Welfare and Institutions Code Section 366.26 (California Rules of Court, Rule 8.450)",JV-820,juvenile,,https://www.courts.ca.gov/documents/jv820.pdf,,,,,,,,,,,,,,FALSE,9/1/2020,,,,,,
"Notice of Intent to File Writ Petition and Request for Record to Review Order Designating or Denying Specific Placement of a Dependent Child After Termination of Parental Rights (California Rules of Court, Rule 8.454)",JV-822,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv822.pdf,,,,,,,,,,,,,,FALSE,9/1/2020,,,,,,
Petition for Extraordinary Writ,JV-825,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv825.pdf,,,,,,,,,,,,,,FALSE,1/1/2017,,,,,,
"Denial of Petition (California Rules of Court, Rules 8.452, 8.456)",JV-826,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv826.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/jv826s.pdf,,,,FALSE,1/1/2007,,,,,,
"Notice of Action (California Rules of Court, Rule 8.452)",JV-828,"appeals, juvenile",,https://www.courts.ca.gov/documents/jv828.pdf,,,,,,,,,,,,,,FALSE,7/1/2010,,,,,,
Notice of Available Language Assistance—Service Provider,LA-350,language-access,,https://www.courts.ca.gov/documents/la350.pdf,,,,,,,,,,,,,,FALSE,9/1/2019,,,,,,
Service Not Available in My Language: Request to Change Court Order,LA-400,language-access,,https://www.courts.ca.gov/documents/la400.pdf,,,https://www.courts.ca.gov/documents/la400c.pdf,,,,,,https://www.courts.ca.gov/documents/la400r.pdf,https://www.courts.ca.gov/documents/la400s.pdf,,https://www.courts.ca.gov/documents/la400v.pdf,,FALSE,9/1/2019,,,,,,
Service Not Available in My Language: Order,LA-450,language-access,,https://www.courts.ca.gov/documents/la450.pdf,,,https://www.courts.ca.gov/documents/la450c.pdf,,,,,,https://www.courts.ca.gov/documents/la450r.pdf,https://www.courts.ca.gov/documents/la450s.pdf,,https://www.courts.ca.gov/documents/la450v.pdf,,FALSE,9/1/2019,,,,,,
Facsimile Transmission Cover Sheet (Fax Filing),MC-005,,,https://www.courts.ca.gov/documents/mc005.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Memorandum of Costs (Summary),MC-010,,,https://www.courts.ca.gov/documents/mc010.pdf,,,,,,,,,,,,,,FALSE,9/1/2017,,,,,,
Memorandum of Costs (Worksheet),MC-011,,,https://www.courts.ca.gov/documents/mc011.pdf,,,,,,,,,,,,,,FALSE,9/1/2017,,,,,,
"Memorandum of Costs After Judgment, Acknowledgement of Credit, and Declaration of Accrued Interest",MC-012,,,https://www.courts.ca.gov/documents/mc012.pdf,,,,,,,,,,,,,,TRUE,9/1/2018,,,,,,
Information Sheet for Calculating Interest and Amount Owed on a Judgment,MC-013-INFO,,,https://www.courts.ca.gov/documents/mc013info.pdf,,,,,,,,,,,,,,FALSE,1/1/2018,,,,,,
Additional Page [to be attached to any form],MC-020,custody,,https://www.courts.ca.gov/documents/mc020.pdf,,,,,,,,,,,,,,FALSE,1/1/1987,,,,,,
Attachment to Judicial Council Form,MC-025,"civil,custody, cleaning-criminal-record, guardianship",,https://www.courts.ca.gov/documents/mc025.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/mc025s.pdf,,,,FALSE,7/1/2009,,,,,,
Declaration,MC-030,,,https://www.courts.ca.gov/documents/mc030.pdf,,,,,,,,,,,,,,FALSE,1/1/2006,,,,,,
Attached Declaration,MC-031,cleaning-criminal-record,,https://www.courts.ca.gov/documents/mc031.pdf,,,,,,,,,,,,,,FALSE,7/1/2005,,,,,,
Notice of Change of Address or Other Contact,MC-040,,,https://www.courts.ca.gov/documents/mc040.pdf,,,,,,,,,,,,,,FALSE,1/1/2013,,,,,,
Substitution of Attorney—Civil (Without Court Order),MC-050,,,https://www.courts.ca.gov/documents/mc050.pdf,,,,,,,,,,,,,,TRUE,1/1/2009,,,,,,
Notice of Motion and Motion to Be Relieved as Counsel—Civil,MC-051,,,https://www.courts.ca.gov/documents/mc051.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Declaration in Support of Attorney's Motion to Be Relieved as Counsel—Civil,MC-052,,,https://www.courts.ca.gov/documents/mc052.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Order Granting Attorney's Motion to Be Relieved as Counsel—Civil,MC-053,,,https://www.courts.ca.gov/documents/mc053.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Confidential Reference List of Identifiers,MC-120,,,https://www.courts.ca.gov/documents/mc120.pdf,,,,,,,,,,,,,,TRUE,1/1/2017,,,,,,
Confidential Information Form Under Civil Code Section 1708.85,MC-125,,,https://www.courts.ca.gov/documents/mc125.pdf,,,,,,,,,,,,,,TRUE,1/1/2019,,,,,,
Claim Opposing Forfeiture,MC-200,,,https://www.courts.ca.gov/documents/mc200.pdf,,,,,,,,,,,,,,FALSE,1/1/2018,,,,,,
Claim Opposing Forfeiture of Vehicle (Vehicle Code § 14607.6),MC-201,,,https://www.courts.ca.gov/documents/mc201.pdf,,,,,,,,,,,,,,FALSE,1/1/2009,,,,,,
Petition for Forfeiture of Vehicle and Notice of Hearing,MC-202,,,https://www.courts.ca.gov/documents/mc202.pdf,,,,,,,,,,,,,,FALSE,2/1/1995,,,,,,
Petition to Approve Compromise of Disputed Claim or Pending Action or Disposition of Proceeds of Judgment for Minor or Person With a Disability,MC-350,,,https://www.courts.ca.gov/documents/mc350.pdf,,,,,,,,,,,,,,TRUE,1/1/2011,,,,,,
Medical Service Provider Attachment to Petition to Approve Compromise of Claim or Action or Disposition of Proceeds of Judgment,MC-350(A-13b(5)),,,https://www.courts.ca.gov/documents/mc350a13b5.pdf,,,,,,,,,,,,,,FALSE,1/1/2010,,,,,,
Expedited Petition to Approve Compromise of Disputed Claim or Pending Action or Disposition of Proceeds of Judgment for Minor or Person with a Disability,MC-350EX,,,https://www.courts.ca.gov/documents/mc350ex.pdf,,,,,,,,,,,,,,TRUE,1/1/2010,,,,,,
Order Approving Compromise of Disputed Claim or Pending Action or Disposition of Proceeds of Judgment for Minor or Person With a Disability,MC-351,,,https://www.courts.ca.gov/documents/mc351.pdf,,,,,,,,,,,,,,TRUE,1/1/2010,,,,,,
Order to Deposit Money Into Blocked Account,MC-355,,,https://www.courts.ca.gov/documents/mc355.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Receipt and Acknowledgment of Order for the Deposit of Money Into Blocked Account,MC-356,,,https://www.courts.ca.gov/documents/mc356.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Petition for Withdrawal of Funds From Blocked Account,MC-357,,,https://www.courts.ca.gov/documents/mc357.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Order for Withdrawal of Funds From Blocked Account,MC-358,,,https://www.courts.ca.gov/documents/mc358.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Request for Accommodations by Persons with Disabilities and Response,MC-410,,,https://www.courts.ca.gov/documents/mc410.pdf,,,,,,,,,,,,,,FALSE,7/1/2017,,,,,,
"Media Request to Photograph, Record, or Broadcast",MC-500,,,https://www.courts.ca.gov/documents/mc500.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Order on Media Request to Permit Coverage,MC-510,,,https://www.courts.ca.gov/documents/mc510.pdf,,,,,,,,,,,,,,TRUE,1/1/2007,,,,,,
Court Clerks Office: Signage,MC-800,,,https://www.courts.ca.gov/documents/mc800.pdf,,,,,,,,,,,,,,FALSE,1/1/2002,,,,,,
Petition for Review of Denial of Request to Remove Name From Gang Database,MC-1000,,,https://www.courts.ca.gov/documents/mc1000.pdf,,,,,,,,,,,,,,FALSE,1/1/2019,,,,,,
Petition to Determine If Dog Is Potentially Dangerous or Vicious,MD-100,,,https://www.courts.ca.gov/documents/md100.pdf,,,,,,,,,,,,,,FALSE,1/1/2017,,,,,,
